payment_type,datetime,transaction_id,transaction_success,failure_reason
Electronic,2021-06-29 18:05:16,174641,Y,
Electronic,2021-02-28 09:13:21,270567,N,Gateway error
Electronic,2021-07-28 09:46:46,530008,Y,
Wallet,2021-09-30 17:01:05,317097,N,Insifficient funds
Card,2021-05-06 13:42:09,253147,Y,
Electronic,2021-09-09 17:39:35,940412,N,Gateway error
Electronic,2021-07-21 14:38:17,508746,Y,
Card,2021-03-10 16:13:57,375997,Y,
Electronic,2021-12-15 15:25:15,660,N,Gateway error
Card,2021-10-22 11:30:59,181577,N,Insufficient funds
Card,2021-05-29 14:12:33,760612,N,Gateway error
Electronic,2021-05-18 15:03:28,375988,Y,
Electronic,2021-09-29 08:13:57,483927,N,Gateway error
Electronic,2021-02-04 10:33:57,703937,Y,
Wallet,2021-10-28 14:05:09,996508,Y,
Wallet,2021-10-18 17:52:52,232957,N,Gateway error
Card,2021-04-04 19:55:05,928600,Y,
Wallet,2021-12-22 12:13:26,400992,N,Insifficient funds
Wallet,2021-04-08 12:02:36,449345,Y,
Electronic,2021-07-22 20:26:56,927175,N,Authentication error
Wallet,2021-06-11 13:29:53,858661,Y,
Card,2021-06-17 09:57:24,837820,Y,
Electronic,2021-08-29 17:21:53,870611,N,Authentication error
Electronic,2021-06-20 14:09:41,748600,Y,
Card,2021-06-23 17:15:51,568998,N,Declined by merchant
Card,2021-12-04 15:12:42,518038,N,Insufficient funds
Wallet,2021-08-11 18:47:12,755999,Y,
Card,2021-04-30 10:52:31,891243,Y,
Wallet,2021-07-10 08:27:31,222579,N,Insifficient funds
Card,2021-08-26 08:33:53,767061,N,Insufficient funds
Card,2021-12-08 11:35:52,433247,N,Gateway error
Wallet,2021-05-23 18:00:33,18608,N,Authentication error
Electronic,2021-07-22 16:24:38,376458,N,Authentication error
Electronic,2021-04-13 20:17:27,706185,N,Gateway error
Electronic,2021-11-18 17:46:00,366681,N,Authentication error
Electronic,2021-06-20 18:32:02,38494,Y,
Electronic,2021-01-14 19:27:32,38335,N,Authentication error
Electronic,2021-10-30 11:26:52,831761,N,Gateway error
Electronic,2021-02-07 13:21:07,504174,N,Gateway error
Electronic,2021-07-07 19:00:26,908772,N,Gateway error
Electronic,2021-12-27 18:31:23,255503,Y,
Wallet,2021-08-27 08:10:32,671751,Y,
Wallet,2021-08-13 13:36:05,988520,N,Gateway error
Card,2021-05-28 19:55:20,333486,N,Gateway error
Wallet,2021-01-13 18:31:32,573097,N,Authentication error
Electronic,2021-04-16 20:48:04,385398,N,Gateway error
Card,2021-10-22 11:49:54,694921,Y,
Electronic,2021-01-04 16:59:38,675750,N,Gateway error
Card,2021-04-06 17:36:43,505699,N,Gateway error
Card,2021-03-03 14:40:15,717319,N,Declined by merchant
Card,2021-03-01 08:58:36,564405,Y,
Wallet,2021-10-16 12:15:38,897424,Y,
Card,2021-06-30 13:20:58,561827,N,Gateway error
Card,2021-09-24 13:39:40,677223,N,Declined by merchant
Wallet,2021-10-16 11:46:35,658936,N,Insifficient funds
Electronic,2021-07-10 15:44:42,816741,Y,
Electronic,2021-05-09 11:18:12,189245,N,Authentication error
Wallet,2021-06-25 11:57:09,90222,N,Authentication error
Card,2021-07-12 14:23:42,797945,N,CVV
Electronic,2021-03-30 09:50:24,969018,N,Gateway error
Card,2021-01-28 11:47:22,215830,Y,
Wallet,2021-09-10 10:55:23,979758,N,Gateway error
Wallet,2021-07-22 13:19:42,376351,N,Insifficient funds
Card,2021-12-20 16:04:17,681490,N,CVV
Wallet,2021-05-21 12:24:42,903528,N,Insifficient funds
Electronic,2021-12-03 11:53:00,606250,Y,
Card,2021-01-10 16:08:48,603988,N,Insufficient funds
Electronic,2021-10-07 11:15:11,455605,N,Authentication error
Wallet,2021-11-05 15:58:27,681267,Y,
Wallet,2021-09-08 09:51:05,725428,Y,
Wallet,2021-08-11 16:14:25,258940,Y,
Wallet,2021-05-15 08:19:22,338366,Y,
Electronic,2021-07-20 12:13:14,723795,N,Gateway error
Card,2021-05-01 11:04:04,57526,Y,
Card,2021-07-20 16:30:23,352114,N,Declined by merchant
Card,2021-01-03 12:11:58,279476,N,Insufficient funds
Wallet,2021-03-29 16:58:21,412875,Y,
Card,2021-09-26 14:58:25,815773,Y,
Card,2021-03-22 12:46:47,329847,Y,
Electronic,2021-11-03 12:00:40,720272,N,Gateway error
Wallet,2021-04-10 18:26:12,171623,Y,
Electronic,2021-06-13 15:57:56,696187,N,Gateway error
Wallet,2021-07-03 09:49:19,169643,N,Authentication error
Wallet,2021-12-05 20:24:19,247812,N,Insifficient funds
Wallet,2021-05-01 13:45:16,402545,Y,
Electronic,2021-03-28 19:10:14,433558,N,Gateway error
Card,2021-07-21 14:41:26,147721,Y,
Electronic,2021-05-05 15:24:39,496252,N,Authentication error
Wallet,2021-08-18 14:21:37,184819,N,Gateway error
Wallet,2021-01-03 16:57:30,147141,Y,
Wallet,2021-02-27 10:59:24,589150,N,Insifficient funds
Card,2021-11-19 17:45:48,956498,Y,
Card,2021-10-03 14:39:32,422637,N,Insufficient funds
Electronic,2021-02-02 15:31:57,37416,N,Authentication error
Electronic,2021-05-17 13:43:46,926777,N,Gateway error
Wallet,2021-01-14 20:58:49,161879,Y,
Card,2021-02-15 08:12:55,342603,Y,
Card,2021-03-21 19:04:36,733868,N,CVV
Card,2021-01-23 09:30:06,634872,N,CVV
Wallet,2021-10-13 18:17:14,969121,Y,
Wallet,2021-12-21 16:13:04,22390,N,Gateway error
Card,2021-08-16 10:32:22,543381,Y,
Card,2021-10-11 18:58:43,758217,N,CVV
Wallet,2021-02-08 09:09:30,718063,N,Gateway error
Wallet,2021-06-03 19:45:26,673436,N,Gateway error
Card,2021-10-28 08:41:13,950536,N,Gateway error
Wallet,2021-04-04 11:57:55,382941,Y,
Wallet,2021-06-21 16:06:55,213229,Y,
Wallet,2021-08-09 16:52:38,92751,N,Authentication error
Card,2021-10-23 19:18:27,44914,N,Insufficient funds
Card,2021-01-15 19:43:37,735709,N,Gateway error
Wallet,2021-10-19 10:04:34,646874,Y,
Electronic,2021-11-01 20:27:06,623303,N,Gateway error
Electronic,2021-03-20 15:57:00,68856,N,Authentication error
Wallet,2021-10-27 12:58:04,426451,N,Gateway error
Wallet,2021-04-23 20:25:12,82479,Y,
Electronic,2021-08-15 08:30:15,64627,Y,
Card,2021-10-27 12:46:46,269887,Y,
Card,2021-09-10 18:28:41,586378,Y,
Electronic,2021-11-14 19:05:35,736595,Y,
Card,2021-02-13 15:02:39,721990,N,CVV
Card,2021-12-11 13:38:53,840969,N,Gateway error
Electronic,2021-09-15 10:39:51,694060,Y,
Electronic,2021-11-24 18:50:40,118915,Y,
Wallet,2021-03-28 16:37:06,224637,N,Insifficient funds
Wallet,2021-01-27 12:03:56,629659,Y,
Card,2021-01-05 15:41:05,529391,N,Insufficient funds
Wallet,2021-07-09 20:32:06,418145,Y,
Electronic,2021-03-14 14:27:45,523295,Y,
Wallet,2021-09-25 12:20:42,825405,N,Gateway error
Wallet,2021-02-17 19:26:18,798607,Y,
Wallet,2021-07-26 11:27:09,500440,N,Insifficient funds
Wallet,2021-01-06 17:38:35,620655,N,Insifficient funds
Card,2021-02-06 18:00:51,791563,N,Insufficient funds
Card,2021-03-22 12:41:02,676519,N,Gateway error
Card,2021-08-20 10:37:34,808951,N,Declined by merchant
Wallet,2021-12-09 15:15:56,403876,Y,
Electronic,2021-10-24 14:40:26,320021,Y,
Card,2021-11-11 19:41:55,245114,Y,
Card,2021-03-02 12:39:38,642792,N,Insufficient funds
Card,2021-09-19 15:37:00,552927,N,Gateway error
Wallet,2021-07-06 09:00:20,590935,N,Gateway error
Electronic,2021-09-04 20:12:28,205251,Y,
Electronic,2021-11-17 12:23:55,575497,N,Gateway error
Wallet,2021-02-06 10:51:48,912534,N,Insifficient funds
Wallet,2021-08-10 14:44:11,430821,Y,
Wallet,2021-07-12 19:45:47,840499,Y,
Electronic,2021-01-10 15:51:45,708505,N,Authentication error
Electronic,2021-09-16 10:01:06,519730,N,Authentication error
Electronic,2021-12-23 15:23:49,155412,Y,
Electronic,2021-05-09 10:54:54,915189,N,Gateway error
Wallet,2021-04-23 17:10:14,358293,Y,
Card,2021-07-29 11:44:31,227489,N,CVV
Card,2021-08-20 12:56:02,426519,Y,
Electronic,2021-10-13 15:22:31,22646,Y,
Card,2021-03-11 11:31:25,358025,N,Insufficient funds
Wallet,2021-07-07 11:35:27,106028,Y,
Electronic,2021-04-06 08:37:31,296134,N,Authentication error
Electronic,2021-03-12 08:33:28,217545,N,Authentication error
Card,2021-07-24 18:52:37,759962,N,Insufficient funds
Wallet,2021-08-14 11:20:58,678924,Y,
Electronic,2021-08-20 12:28:40,4113,Y,
Electronic,2021-03-13 13:19:03,623236,Y,
Wallet,2021-03-25 14:00:16,944909,Y,
Electronic,2021-10-20 15:14:02,170807,N,Authentication error
Electronic,2021-08-07 12:00:51,270993,N,Gateway error
Electronic,2021-12-08 20:26:50,582078,N,Gateway error
Electronic,2021-08-26 13:30:39,270215,N,Authentication error
Card,2021-10-29 08:48:38,986096,N,Declined by merchant
Card,2021-04-29 14:06:00,930026,Y,
Wallet,2021-04-09 15:36:26,393235,N,Insifficient funds
Card,2021-04-21 14:54:32,377948,Y,
Wallet,2021-09-13 18:11:12,287980,Y,
Wallet,2021-01-03 11:00:11,457498,Y,
Card,2021-09-02 13:44:42,947364,N,Gateway error
Card,2021-08-25 15:55:32,185040,N,Declined by merchant
Card,2021-10-11 12:11:55,920921,Y,
Electronic,2021-08-06 12:50:50,59243,Y,
Electronic,2021-07-30 12:05:09,686503,N,Authentication error
Electronic,2021-09-26 11:58:38,932214,Y,
Card,2021-06-17 12:30:44,572660,N,Gateway error
Card,2021-01-09 11:56:45,198059,N,Gateway error
Card,2021-05-12 19:13:36,510125,N,Declined by merchant
Wallet,2021-05-21 09:53:44,490159,Y,
Electronic,2021-05-14 11:40:12,307733,N,Authentication error
Card,2021-08-12 09:04:10,819582,N,CVV
Electronic,2021-04-09 12:39:17,511151,Y,
Electronic,2021-08-20 20:05:51,913346,N,Gateway error
Card,2021-09-25 10:01:37,94207,N,Declined by merchant
Card,2021-02-02 18:32:34,250641,N,Gateway error
Electronic,2021-04-05 17:03:23,108226,N,Gateway error
Electronic,2021-04-07 13:44:36,754835,N,Gateway error
Electronic,2021-01-29 19:53:46,289793,N,Authentication error
Card,2021-02-13 15:22:23,98449,Y,
Electronic,2021-07-26 10:32:10,592652,Y,
Card,2021-11-01 14:16:00,883364,Y,
Electronic,2021-03-09 19:54:48,683406,Y,
Wallet,2021-08-24 17:21:09,389166,Y,
Card,2021-12-17 13:56:48,759064,N,CVV
Card,2021-11-06 14:48:21,662073,Y,
Card,2021-12-09 18:49:33,949758,Y,
Wallet,2021-12-21 10:31:28,603331,Y,
Electronic,2021-01-20 09:07:55,871309,N,Authentication error
Card,2021-10-13 20:54:51,956866,Y,
Electronic,2021-01-04 16:05:24,375296,Y,
Wallet,2021-06-12 10:16:33,721294,Y,
Card,2021-05-25 08:52:14,574472,Y,
Card,2021-03-25 08:20:06,122492,Y,
Card,2021-09-01 10:42:02,648762,N,CVV
Electronic,2021-12-13 12:13:37,573270,Y,
Card,2021-07-16 17:08:18,377013,N,Declined by merchant
Card,2021-09-03 11:53:21,260833,N,Gateway error
Card,2021-04-22 09:56:26,902552,Y,
Card,2021-07-14 15:35:58,237803,N,Gateway error
Card,2021-08-11 11:31:11,536919,Y,
Wallet,2021-04-09 09:16:10,306758,N,Authentication error
Wallet,2021-03-07 18:25:40,24355,N,Gateway error
Wallet,2021-08-18 20:32:48,773345,N,Authentication error
Card,2021-11-03 14:35:59,309377,Y,
Card,2021-05-18 14:49:51,12570,N,Gateway error
Electronic,2021-07-26 14:12:32,765208,Y,
Electronic,2021-11-02 13:44:16,496153,Y,
Electronic,2021-04-12 14:35:52,18136,Y,
Card,2021-02-27 14:26:48,37794,N,Declined by merchant
Wallet,2021-09-22 19:26:48,323096,N,Gateway error
Wallet,2021-08-07 15:32:47,676456,N,Insifficient funds
Wallet,2021-01-14 11:03:33,658800,Y,
Wallet,2021-05-05 19:16:41,10829,N,Gateway error
Electronic,2021-01-23 09:41:30,794340,Y,
Electronic,2021-10-01 12:23:18,759828,Y,
Card,2021-08-08 08:17:09,172708,Y,
Wallet,2021-03-05 17:27:44,965520,Y,
Electronic,2021-01-09 09:16:47,637578,Y,
Wallet,2021-03-05 20:33:01,184797,N,Authentication error
Electronic,2021-03-05 09:03:35,41929,N,Authentication error
Wallet,2021-04-03 10:02:21,32758,Y,
Card,2021-01-22 12:20:41,77961,N,Insufficient funds
Wallet,2021-08-22 19:56:41,102098,Y,
Wallet,2021-03-01 09:10:19,221202,N,Insifficient funds
Electronic,2021-05-27 19:47:02,410952,Y,
Wallet,2021-09-09 17:51:01,685060,N,Authentication error
Wallet,2021-04-10 11:28:35,653182,Y,
Card,2021-02-21 14:38:42,395227,Y,
Card,2021-04-20 17:44:13,394120,N,Declined by merchant
Wallet,2021-07-05 12:48:56,945473,Y,
Wallet,2021-09-01 15:54:10,874425,N,Insifficient funds
Electronic,2021-06-06 09:50:18,691697,Y,
Wallet,2021-05-14 10:47:02,102347,N,Gateway error
Electronic,2021-01-27 14:18:36,991710,N,Gateway error
Card,2021-04-17 17:47:57,628854,Y,
Electronic,2021-05-21 19:53:46,62865,N,Authentication error
Wallet,2021-04-10 16:39:32,997782,Y,
Wallet,2021-02-08 15:01:01,491411,N,Gateway error
Wallet,2021-04-25 08:03:28,546414,Y,
Card,2021-07-20 16:50:27,303310,Y,
Wallet,2021-06-16 15:41:03,904267,N,Gateway error
Wallet,2021-12-29 11:23:56,599343,N,Authentication error
Wallet,2021-06-16 18:52:36,390616,N,Insifficient funds
Electronic,2021-02-28 19:03:59,285542,N,Authentication error
Wallet,2021-05-13 17:44:45,537943,N,Authentication error
Wallet,2021-05-04 18:56:18,246647,Y,
Wallet,2021-01-11 09:01:43,494010,N,Authentication error
Electronic,2021-10-08 11:48:03,999118,Y,
Wallet,2021-07-30 16:00:43,447306,N,Authentication error
Card,2021-07-29 20:39:45,902839,N,Declined by merchant
Card,2021-10-03 09:34:47,863051,N,Gateway error
Wallet,2021-02-06 15:55:36,525117,N,Gateway error
Electronic,2021-05-23 17:11:32,619460,N,Gateway error
Card,2021-12-06 15:56:34,261631,Y,
Wallet,2021-03-11 08:08:44,835015,N,Insifficient funds
Electronic,2021-03-11 15:41:44,78015,N,Authentication error
Card,2021-09-07 11:46:14,738925,Y,
Electronic,2021-04-13 16:23:06,535863,N,Gateway error
Card,2021-12-11 20:44:12,4742,N,Gateway error
Electronic,2021-01-05 12:27:41,151999,N,Authentication error
Electronic,2021-06-05 20:27:37,388001,Y,
Electronic,2021-10-23 20:38:04,628950,Y,
Wallet,2021-07-04 10:40:09,213136,N,Insifficient funds
Wallet,2021-08-03 10:42:21,187460,N,Authentication error
Electronic,2021-02-12 15:26:10,776341,Y,
Wallet,2021-05-13 17:52:42,690807,Y,
Card,2021-06-13 18:56:24,358354,N,Declined by merchant
Wallet,2021-05-24 10:55:36,194648,Y,
Card,2021-07-24 10:07:41,535476,Y,
Card,2021-03-08 08:50:08,306960,N,Gateway error
Wallet,2021-11-07 13:42:49,896990,N,Insifficient funds
Wallet,2021-10-16 16:03:48,425028,Y,
Wallet,2021-09-06 10:55:50,217330,Y,
Electronic,2021-03-02 08:50:03,499503,N,Gateway error
Card,2021-08-20 18:09:57,392271,Y,
Electronic,2021-04-02 09:58:33,63986,N,Gateway error
Wallet,2021-09-16 20:20:06,903092,Y,
Card,2021-01-18 12:50:40,994051,N,Insufficient funds
Wallet,2021-10-29 16:48:00,714143,Y,
Wallet,2021-08-16 13:08:48,683188,N,Authentication error
Wallet,2021-04-21 17:34:38,971696,Y,
Wallet,2021-04-08 13:48:18,178278,Y,
Card,2021-05-20 14:17:56,80980,N,Insufficient funds
Electronic,2021-11-25 11:40:18,373073,N,Gateway error
Electronic,2021-02-06 15:37:34,285589,Y,
Card,2021-01-03 19:11:59,234237,N,CVV
Electronic,2021-02-21 11:50:20,803803,Y,
Wallet,2021-09-30 14:46:53,15494,N,Insifficient funds
Wallet,2021-06-27 10:13:13,354883,Y,
Electronic,2021-06-10 14:49:15,82084,N,Gateway error
Card,2021-02-22 20:14:33,765104,Y,
Card,2021-07-20 18:32:10,598362,Y,
Wallet,2021-12-26 08:35:26,712894,Y,
Wallet,2021-06-14 08:20:05,585632,N,Gateway error
Card,2021-05-28 17:15:43,854331,N,Insufficient funds
Electronic,2021-11-04 18:13:05,821264,Y,
Wallet,2021-11-15 12:30:37,940965,Y,
Electronic,2021-10-23 11:26:08,904175,Y,
Wallet,2021-07-03 13:03:22,265557,Y,
Electronic,2021-09-12 20:16:17,293067,N,Gateway error
Wallet,2021-11-15 18:21:16,154212,N,Gateway error
Card,2021-06-30 14:18:36,244383,N,Gateway error
Card,2021-09-27 16:20:21,322972,N,CVV
Card,2021-09-04 14:25:55,604217,Y,
Card,2021-05-20 08:15:02,426414,Y,
Card,2021-05-14 10:13:31,641836,Y,
Wallet,2021-07-30 17:30:46,20519,N,Insifficient funds
Wallet,2021-06-09 12:42:43,617238,N,Gateway error
Wallet,2021-08-24 14:14:25,100992,N,Gateway error
Card,2021-05-13 13:20:51,941970,Y,
Card,2021-03-21 10:08:28,408003,Y,
Wallet,2021-01-11 13:37:49,105156,Y,
Electronic,2021-02-28 13:46:06,573583,Y,
Wallet,2021-11-27 19:51:39,652828,N,Insifficient funds
Electronic,2021-03-29 12:48:55,828922,N,Authentication error
Electronic,2021-08-16 20:11:39,827177,Y,
Electronic,2021-06-25 10:22:53,829437,Y,
Electronic,2021-09-12 09:15:25,545123,N,Authentication error
Electronic,2021-12-18 10:36:48,97599,N,Authentication error
Wallet,2021-10-20 11:41:08,369572,N,Authentication error
Card,2021-02-25 10:51:58,90812,N,Gateway error
Card,2021-09-12 15:38:21,86133,Y,
Wallet,2021-03-06 19:01:44,902025,N,Gateway error
Card,2021-09-01 17:06:26,717982,N,Declined by merchant
Card,2021-07-21 13:26:22,159981,N,CVV
Card,2021-04-21 13:20:23,556756,Y,
Electronic,2021-10-21 11:41:24,525029,N,Gateway error
Electronic,2021-11-22 15:32:23,198126,N,Authentication error
Wallet,2021-10-22 16:16:02,718912,N,Gateway error
Card,2021-10-09 14:00:07,680575,Y,
Electronic,2021-02-08 09:05:42,564165,N,Authentication error
Electronic,2021-05-28 13:11:54,249425,N,Authentication error
Wallet,2021-02-25 17:42:35,970069,N,Authentication error
Card,2021-10-28 16:44:20,523282,Y,
Wallet,2021-01-07 14:09:06,182421,N,Authentication error
Wallet,2021-04-20 12:28:25,435272,N,Authentication error
Wallet,2021-03-02 14:54:15,302316,N,Gateway error
Wallet,2021-03-27 20:25:53,685854,Y,
Wallet,2021-12-13 14:02:56,730257,N,Authentication error
Wallet,2021-08-26 12:27:19,921069,Y,
Electronic,2021-02-07 09:56:23,830029,N,Gateway error
Card,2021-10-29 11:59:48,189601,N,Insufficient funds
Wallet,2021-06-21 18:01:12,935933,Y,
Wallet,2021-01-18 12:32:58,548376,Y,
Wallet,2021-11-16 14:58:56,259006,Y,
Electronic,2021-10-17 14:41:46,612248,Y,
Electronic,2021-01-05 17:45:40,802584,N,Authentication error
Wallet,2021-11-20 11:44:17,651533,Y,
Wallet,2021-02-20 09:21:17,242131,Y,
Card,2021-05-17 19:56:34,858654,Y,
Wallet,2021-05-24 11:30:43,710074,N,Authentication error
Card,2021-11-13 14:59:50,171656,N,CVV
Electronic,2021-06-15 09:57:12,554272,Y,
Electronic,2021-02-26 12:32:35,318382,Y,
Card,2021-10-15 14:28:00,88378,N,Declined by merchant
Wallet,2021-05-26 14:35:50,708523,Y,
Wallet,2021-10-09 17:50:21,148314,N,Authentication error
Wallet,2021-03-08 08:51:08,160523,Y,
Wallet,2021-07-18 20:07:30,141442,Y,
Electronic,2021-12-03 09:37:36,52167,N,Gateway error
Card,2021-08-07 08:38:23,942442,N,Insufficient funds
Electronic,2021-04-15 09:02:06,32838,N,Gateway error
Card,2021-09-19 15:27:13,315426,Y,
Card,2021-12-12 14:31:22,103047,N,Declined by merchant
Card,2021-09-24 18:26:40,891205,Y,
Electronic,2021-11-06 08:02:25,871406,N,Authentication error
Electronic,2021-12-15 12:49:47,207092,Y,
Wallet,2021-06-30 20:20:29,385186,N,Authentication error
Electronic,2021-09-10 20:36:17,548098,Y,
Wallet,2021-12-28 20:06:20,369977,N,Authentication error
Card,2021-01-28 20:24:58,911117,N,CVV
Electronic,2021-05-01 18:11:33,60273,Y,
Electronic,2021-03-23 17:17:37,683997,Y,
Card,2021-03-13 14:31:39,202067,N,Gateway error
Wallet,2021-07-07 11:57:06,331660,N,Insifficient funds
Wallet,2021-03-14 17:52:08,875567,Y,
Wallet,2021-10-18 19:57:29,592012,N,Authentication error
Card,2021-05-11 13:18:45,960205,Y,
Electronic,2021-06-15 10:18:02,355662,N,Authentication error
Electronic,2021-12-04 10:02:32,733097,Y,
Wallet,2021-02-14 19:34:28,13852,N,Gateway error
Wallet,2021-07-21 08:11:46,965753,Y,
Wallet,2021-04-28 11:04:12,139298,Y,
Card,2021-03-18 19:52:19,810717,Y,
Wallet,2021-06-23 14:38:43,646860,N,Gateway error
Wallet,2021-10-20 18:07:59,310296,N,Authentication error
Card,2021-02-18 11:10:34,717725,Y,
Electronic,2021-11-17 16:31:48,20642,N,Gateway error
Card,2021-09-15 16:30:45,564862,N,Declined by merchant
Card,2021-12-30 12:38:02,73427,N,CVV
Electronic,2021-05-01 15:21:04,406811,N,Authentication error
Electronic,2021-07-03 18:34:33,895870,Y,
Card,2021-12-08 20:18:11,731755,Y,
Wallet,2021-11-06 19:13:19,643006,Y,
Card,2021-12-25 10:21:27,143951,N,Declined by merchant
Electronic,2021-09-24 18:42:46,829108,Y,
Card,2021-10-03 12:16:35,53854,N,Insufficient funds
Wallet,2021-03-08 10:07:46,917035,Y,
Card,2021-04-22 12:20:13,614231,Y,
Wallet,2021-08-19 17:44:06,787906,Y,
Wallet,2021-11-09 16:59:24,632911,N,Gateway error
Wallet,2021-07-13 17:29:02,43084,N,Insifficient funds
Electronic,2021-03-18 14:10:45,417741,Y,
Electronic,2021-08-09 18:17:09,336274,N,Gateway error
Electronic,2021-07-12 12:45:39,524226,Y,
Wallet,2021-08-17 11:37:01,178058,Y,
Wallet,2021-07-14 13:36:36,491685,Y,
Electronic,2021-03-21 20:05:24,38179,N,Gateway error
Wallet,2021-08-14 17:56:06,601058,N,Gateway error
Wallet,2021-06-22 16:36:05,682341,N,Gateway error
Wallet,2021-03-18 15:16:49,471975,Y,
Wallet,2021-07-15 20:11:17,666777,N,Insifficient funds
Wallet,2021-12-03 17:57:12,605278,N,Insifficient funds
Wallet,2021-08-26 09:24:01,41333,Y,
Card,2021-05-30 18:16:53,243566,Y,
Wallet,2021-04-23 08:29:54,599742,N,Gateway error
Electronic,2021-02-04 13:43:50,560642,N,Authentication error
Wallet,2021-02-10 09:10:01,376516,Y,
Electronic,2021-07-09 14:07:04,67379,N,Authentication error
Wallet,2021-07-23 15:08:28,929979,Y,
Card,2021-11-26 17:30:51,516130,Y,
Electronic,2021-04-11 18:28:41,942075,Y,
Card,2021-01-18 13:56:37,51256,N,Declined by merchant
Card,2021-09-29 19:18:43,988796,Y,
Electronic,2021-12-13 10:50:58,644296,N,Gateway error
Card,2021-11-19 15:20:35,601776,Y,
Card,2021-06-09 08:18:56,872295,Y,
Electronic,2021-02-12 08:13:00,900229,Y,
Wallet,2021-08-16 18:10:22,489244,Y,
Card,2021-11-24 08:12:19,957158,N,Gateway error
Card,2021-08-27 16:26:58,764912,N,Declined by merchant
Wallet,2021-05-28 10:53:44,90308,Y,
Electronic,2021-07-30 18:42:28,92544,N,Authentication error
Card,2021-07-25 17:11:00,593556,N,Insufficient funds
Card,2021-05-11 18:51:04,303286,N,Declined by merchant
Electronic,2021-10-10 16:20:51,716825,N,Authentication error
Card,2021-06-19 09:04:05,179049,N,Gateway error
Wallet,2021-09-21 18:14:57,469510,Y,
Wallet,2021-10-17 13:32:50,612031,N,Authentication error
Wallet,2021-03-06 15:11:25,182431,N,Insifficient funds
Card,2021-07-30 14:31:14,500221,N,Gateway error
Electronic,2021-04-17 10:06:49,310247,N,Authentication error
Electronic,2021-09-16 17:56:45,756853,N,Authentication error
Wallet,2021-05-05 09:44:44,149202,N,Insifficient funds
Card,2021-05-17 09:52:31,880221,N,Gateway error
